id,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url
tt1284575,Bad Teacher,2011,R,1h 32min,Comedy; Romance; ,24 June 2011 (USA),5.6,189027,325,https://www.imdb.com/title/tt1284575/reviews/_ajax?ref_=undefined&paginationKey=
tt0102926,The Silence of the Lambs,1991,R,1h 58min,Crime; Drama; Thriller; ,14 February 1991 (USA),8.6,1223466,1298,https://www.imdb.com/title/tt0102926/reviews/_ajax?ref_=undefined&paginationKey=
tt0407887,The Departed,2006,R,2h 31min,Crime; Drama; Thriller; ,6 October 2006 (USA),8.5,1150798,2313,https://www.imdb.com/title/tt0407887/reviews/_ajax?ref_=undefined&paginationKey=
tt0266697,Kill Bill: Vol. 1,2003,R,1h 51min,Action; Crime; Thriller; ,10 October 2003 (USA),8.1,970445,2272,https://www.imdb.com/title/tt0266697/reviews/_ajax?ref_=undefined&paginationKey=
tt0105236,Reservoir Dogs,1992,R,1h 39min,Crime; Drama; Thriller; ,2 September 1992 (France),8.3,889969,1145,https://www.imdb.com/title/tt0105236/reviews/_ajax?ref_=undefined&paginationKey=
tt0477348,No Country for Old Men,2007,R,2h 2min,Crime; Drama; Thriller; ,21 November 2007 (USA),8.1,823139,1824,https://www.imdb.com/title/tt0477348/reviews/_ajax?ref_=undefined&paginationKey=
tt7286456,Joker,2019,R,2h 2min,Crime; Drama; Thriller; ,4 October 2019 (USA),8.5,822374,10279,https://www.imdb.com/title/tt7286456/reviews/_ajax?ref_=undefined&paginationKey=
tt0095016,Die Hard,1988,R,2h 12min,Action; Thriller; ,20 July 1988 (USA),8.2,763305,912,https://www.imdb.com/title/tt0095016/reviews/_ajax?ref_=undefined&paginationKey=
tt1454468,Gravity,2013,PG-13,1h 31min,Drama; Sci-Fi; Thriller; ,4 October 2013 (USA),7.7,751308,2090,https://www.imdb.com/title/tt1454468/reviews/_ajax?ref_=undefined&paginationKey=
tt0401792,Sin City,2005,R,2h 4min,Crime; Thriller; ,1 April 2005 (USA),8.0,731421,1777,https://www.imdb.com/title/tt0401792/reviews/_ajax?ref_=undefined&paginationKey=
tt0947798,Black Swan,2010,R,1h 48min,Drama; Thriller; ,17 December 2010 (USA),8.0,682526,1273,https://www.imdb.com/title/tt0947798/reviews/_ajax?ref_=undefined&paginationKey=
tt0083658,Blade Runner,1982,R,1h 57min,Action; Sci-Fi; Thriller; ,25 June 1982 (USA),8.1,673129,1541,https://www.imdb.com/title/tt0083658/reviews/_ajax?ref_=undefined&paginationKey=
tt0378194,Kill Bill: Vol. 2,2004,R,2h 17min,Action; Crime; Thriller; ,16 April 2004 (USA),8.0,663575,1022,https://www.imdb.com/title/tt0378194/reviews/_ajax?ref_=undefined&paginationKey=
tt2084970,The Imitation Game,2014,PG-13,1h 54min,Biography; Drama; Thriller; ,25 December 2014 (USA),8.0,662299,825,https://www.imdb.com/title/tt2084970/reviews/_ajax?ref_=undefined&paginationKey=
tt1136608,District 9,2009,R,1h 52min,Action; Sci-Fi; Thriller; ,14 August 2009 (USA),7.9,627698,1375,https://www.imdb.com/title/tt1136608/reviews/_ajax?ref_=undefined&paginationKey=
tt0116282,Fargo,1996,R,1h 38min,Crime; Drama; Thriller; ,5 April 1996 (USA),8.1,596614,947,https://www.imdb.com/title/tt0116282/reviews/_ajax?ref_=undefined&paginationKey=
tt1024648,Argo,2012,R,2h,Biography; Drama; Thriller; ,12 October 2012 (USA),7.7,560357,789,https://www.imdb.com/title/tt1024648/reviews/_ajax?ref_=undefined&paginationKey=
tt0113277,Heat,1995,R,2h 50min,Crime; Drama; Thriller; ,15 December 1995 (USA),8.2,557731,1074,https://www.imdb.com/title/tt0113277/reviews/_ajax?ref_=undefined&paginationKey=
tt0936501,Taken,2008,PG-13,1h 30min,Action; Thriller; ,30 January 2009 (USA),7.8,555825,1056,https://www.imdb.com/title/tt0936501/reviews/_ajax?ref_=undefined&paginationKey=
tt1219289,Limitless,2011,PG-13,1h 45min,Sci-Fi; Thriller; ,18 March 2011 (USA),7.4,516619,485,https://www.imdb.com/title/tt1219289/reviews/_ajax?ref_=undefined&paginationKey=
tt2911666,John Wick,2014,R,1h 41min,Action; Crime; Thriller; ,24 October 2014 (USA),7.4,514556,1157,https://www.imdb.com/title/tt2911666/reviews/_ajax?ref_=undefined&paginationKey=
tt0290334,X2: X-Men United,2003,PG-13,2h 14min,Action; Sci-Fi; Thriller; ,2 May 2003 (USA),7.4,501727,1105,https://www.imdb.com/title/tt0290334/reviews/_ajax?ref_=undefined&paginationKey=
tt0240772,Ocean's Eleven,2001,PG-13,1h 56min,Crime; Thriller; ,7 December 2001 (USA),7.7,500923,932,https://www.imdb.com/title/tt0240772/reviews/_ajax?ref_=undefined&paginationKey=
tt0450259,Blood Diamond,2006,R,2h 23min,Adventure; Drama; Thriller; ,8 December 2006 (USA),8.0,486643,725,https://www.imdb.com/title/tt0450259/reviews/_ajax?ref_=undefined&paginationKey=
tt0206634,Children of Men,2006,R,1h 49min,Drama; Sci-Fi; Thriller; ,5 January 2007 (USA),7.9,452558,1342,https://www.imdb.com/title/tt0206634/reviews/_ajax?ref_=undefined&paginationKey=
tt1229238,Mission: Impossible - Ghost Protocol,2011,PG-13,2h 12min,Action; Adventure; Thriller; ,21 December 2011 (USA),7.4,447114,576,https://www.imdb.com/title/tt1229238/reviews/_ajax?ref_=undefined&paginationKey=
tt2872718,Nightcrawler,2014,R,1h 57min,Crime; Drama; Thriller; ,31 October 2014 (USA),7.9,443662,758,https://www.imdb.com/title/tt2872718/reviews/_ajax?ref_=undefined&paginationKey=
tt6751668,Parasite,2019,R,2h 12min,Comedy; Drama; Thriller; ,8 November 2019 (USA),8.6,442239,2595,https://www.imdb.com/title/tt6751668/reviews/_ajax?ref_=undefined&paginationKey=
tt0289879,The Butterfly Effect,2004,R,1h 53min,Drama; Sci-Fi; Thriller; ,23 January 2004 (USA),7.6,441951,1180,https://www.imdb.com/title/tt0289879/reviews/_ajax?ref_=undefined&paginationKey=
tt2872732,Lucy,2014,R,1h 29min,Action; Sci-Fi; Thriller; ,25 July 2014 (USA),6.4,430676,1137,https://www.imdb.com/title/tt2872732/reviews/_ajax?ref_=undefined&paginationKey=
tt0375679,Crash,2004,R,1h 52min,Crime; Drama; Thriller; ,6 May 2005 (USA),7.7,413655,1693,https://www.imdb.com/title/tt0375679/reviews/_ajax?ref_=undefined&paginationKey=
tt0887912,The Hurt Locker,2008,R,2h 11min,Drama; Thriller; War; ,31 July 2009 (USA),7.6,411933,973,https://www.imdb.com/title/tt0887912/reviews/_ajax?ref_=undefined&paginationKey=
tt0407304,War of the Worlds,2005,PG-13,1h 56min,Adventure; Sci-Fi; Thriller; ,29 June 2005 (USA),6.5,406710,2838,https://www.imdb.com/title/tt0407304/reviews/_ajax?ref_=undefined&paginationKey=
tt4972582,Split,2016,PG-13,1h 57min,Horror; Thriller; ,20 January 2017 (USA),7.3,404540,986,https://www.imdb.com/title/tt4972582/reviews/_ajax?ref_=undefined&paginationKey=
tt0830515,Quantum of Solace,2008,PG-13,1h 46min,Action; Adventure; Thriller; ,14 November 2008 (USA),6.6,395714,1316,https://www.imdb.com/title/tt0830515/reviews/_ajax?ref_=undefined&paginationKey=
tt0337978,Live Free or Die Hard,2007,PG-13,2h 8min,Action; Thriller; ,27 June 2007 (USA),7.1,382657,824,https://www.imdb.com/title/tt0337978/reviews/_ajax?ref_=undefined&paginationKey=
tt0139654,Training Day,2001,R,2h 2min,Crime; Drama; Thriller; ,5 October 2001 (USA),7.7,378414,711,https://www.imdb.com/title/tt0139654/reviews/_ajax?ref_=undefined&paginationKey=
tt0117060,Mission: Impossible,1996,PG-13,1h 50min,Action; Adventure; Thriller; ,22 May 1996 (USA),7.1,377738,450,https://www.imdb.com/title/tt0117060/reviews/_ajax?ref_=undefined&paginationKey=
tt2379713,Spectre,2015,PG-13,2h 28min,Action; Adventure; Thriller; ,6 November 2015 (USA),6.8,374071,1152,https://www.imdb.com/title/tt2379713/reviews/_ajax?ref_=undefined&paginationKey=
tt1637688,In Time,2011,PG-13,1h 49min,Action; Sci-Fi; Thriller; ,28 October 2011 (USA),6.7,361536,533,https://www.imdb.com/title/tt1637688/reviews/_ajax?ref_=undefined&paginationKey=
tt1905041,Fast & Furious 6,2013,PG-13,2h 10min,Action; Adventure; Thriller; ,24 May 2013 (USA),7.1,361499,492,https://www.imdb.com/title/tt1905041/reviews/_ajax?ref_=undefined&paginationKey=
tt0112864,Die Hard with a Vengeance,1995,R,2h 8min,Action; Adventure; Thriller; ,19 May 1995 (USA),7.6,355455,384,https://www.imdb.com/title/tt0112864/reviews/_ajax?ref_=undefined&paginationKey=
tt3170832,Room,2015,R,1h 58min,Drama; Thriller; ,22 January 2016 (USA),8.1,352682,662,https://www.imdb.com/title/tt3170832/reviews/_ajax?ref_=undefined&paginationKey=
tt2820852,Furious 7,2015,PG-13,2h 17min,Action; Adventure; Thriller; ,3 April 2015 (USA),7.1,351611,739,https://www.imdb.com/title/tt2820852/reviews/_ajax?ref_=undefined&paginationKey=
tt0369339,Collateral,2004,R,2h,Crime; Drama; Thriller; ,6 August 2004 (USA),7.5,350031,890,https://www.imdb.com/title/tt0369339/reviews/_ajax?ref_=undefined&paginationKey=
tt0349903,Ocean's Twelve,2004,PG-13,2h 5min,Crime; Thriller; ,10 December 2004 (USA),6.5,349319,669,https://www.imdb.com/title/tt0349903/reviews/_ajax?ref_=undefined&paginationKey=
tt0361862,The Machinist,2004,R,1h 41min,Drama; Thriller; ,3 December 2004 (USA),7.7,348658,538,https://www.imdb.com/title/tt0361862/reviews/_ajax?ref_=undefined&paginationKey=
tt4425200,John Wick: Chapter 2,2017,R,2h 2min,Action; Crime; Thriller; ,10 February 2017 (USA),7.5,347583,860,https://www.imdb.com/title/tt4425200/reviews/_ajax?ref_=undefined&paginationKey=
tt0840361,The Town,2010,R,2h 5min,Crime; Drama; Thriller; ,17 September 2010 (USA),7.5,341093,498,https://www.imdb.com/title/tt0840361/reviews/_ajax?ref_=undefined&paginationKey=
tt0232500,The Fast and the Furious,2001,PG-13,1h 46min,Action; Crime; Thriller; ,22 June 2001 (USA),6.8,338840,1059,https://www.imdb.com/title/tt0232500/reviews/_ajax?ref_=undefined&paginationKey=
tt0317740,The Italian Job,2003,PG-13,1h 51min,Action; Crime; Thriller; ,30 May 2003 (USA),7.0,335571,519,https://www.imdb.com/title/tt0317740/reviews/_ajax?ref_=undefined&paginationKey=
tt2381249,Mission: Impossible - Rogue Nation,2015,PG-13,2h 11min,Action; Adventure; Thriller; ,31 July 2015 (USA),7.4,332108,536,https://www.imdb.com/title/tt2381249/reviews/_ajax?ref_=undefined&paginationKey=
tt0099423,Die Hard 2,1990,R,2h 4min,Action; Thriller; ,3 July 1990 (USA),7.2,328030,363,https://www.imdb.com/title/tt0099423/reviews/_ajax?ref_=undefined&paginationKey=
tt0455944,The Equalizer,2014,R,2h 12min,Action; Crime; Thriller; ,26 September 2014 (USA),7.2,322282,613,https://www.imdb.com/title/tt0455944/reviews/_ajax?ref_=undefined&paginationKey=
tt0317919,Mission: Impossible III,2006,PG-13,2h 6min,Action; Adventure; Thriller; ,5 May 2006 (USA),6.9,322182,909,https://www.imdb.com/title/tt0317919/reviews/_ajax?ref_=undefined&paginationKey=
tt0111257,Speed,1994,R,1h 56min,Action; Adventure; Thriller; ,10 June 1994 (USA),7.2,320047,439,https://www.imdb.com/title/tt0111257/reviews/_ajax?ref_=undefined&paginationKey=
tt1320253,The Expendables,2010,R,1h 43min,Action; Adventure; Thriller; ,13 August 2010 (USA),6.5,319722,769,https://www.imdb.com/title/tt1320253/reviews/_ajax?ref_=undefined&paginationKey=
tt1907668,Flight,2012,R,2h 18min,Drama; Thriller; ,2 November 2012 (USA),7.3,317752,573,https://www.imdb.com/title/tt1907668/reviews/_ajax?ref_=undefined&paginationKey=
tt0496806,Ocean's Thirteen,2007,PG-13,2h 2min,Action; Crime; Thriller; ,8 June 2007 (USA),6.9,312813,316,https://www.imdb.com/title/tt0496806/reviews/_ajax?ref_=undefined&paginationKey=
tt0119396,Jackie Brown,1997,R,2h 34min,Crime; Drama; Thriller; ,25 December 1997 (USA),7.5,306881,536,https://www.imdb.com/title/tt0119396/reviews/_ajax?ref_=undefined&paginationKey=
tt0120755,Mission: Impossible II,2000,PG-13,2h 3min,Action; Adventure; Thriller; ,24 May 2000 (USA),6.1,306425,1490,https://www.imdb.com/title/tt0120755/reviews/_ajax?ref_=undefined&paginationKey=
tt0117500,The Rock,1996,R,2h 16min,Action; Adventure; Thriller; ,7 June 1996 (USA),7.4,305379,466,https://www.imdb.com/title/tt0117500/reviews/_ajax?ref_=undefined&paginationKey=
tt0822854,Shooter,2007,R,2h 4min,Action; Drama; Thriller; ,23 March 2007 (USA),7.2,303822,374,https://www.imdb.com/title/tt0822854/reviews/_ajax?ref_=undefined&paginationKey=
tt0790724,Jack Reacher,2012,PG-13,2h 10min,Action; Thriller; ,21 December 2012 (USA),7.0,300121,527,https://www.imdb.com/title/tt0790724/reviews/_ajax?ref_=undefined&paginationKey=
tt0399201,The Island,2005,PG-13,2h 16min,Action; Sci-Fi; Thriller; ,22 July 2005 (USA),6.8,296267,948,https://www.imdb.com/title/tt0399201/reviews/_ajax?ref_=undefined&paginationKey=
tt0100802,Total Recall,1990,R,1h 53min,Action; Sci-Fi; Thriller; ,1 June 1990 (USA),7.5,292730,459,https://www.imdb.com/title/tt0100802/reviews/_ajax?ref_=undefined&paginationKey=
tt1764651,The Expendables 2,2012,R,1h 43min,Action; Adventure; Thriller; ,17 August 2012 (USA),6.6,287241,508,https://www.imdb.com/title/tt1764651/reviews/_ajax?ref_=undefined&paginationKey=
